😀	jidħaq ħafna, wiċċ, wiċċ jidħak ħafna
🛳️	passiġġieri, vapur, vapur tal-passiġġieri
⛴️	dgħajsa, lanċa, passiġġieri
🛥️	dgħajsa, dgħajsa bil-mutur
🚢	dgħajsa, passiġġieri, vapur
✈️	ajruplan
🛩️	ajruplan, ajruplan żgħir
🛫	ajruplan, check in, tluq, tluq ta’ ajruplan
🛬	ajruplan, jaslu, landing, wasla ta’ ajruplan, wasliet
💺	sedil, siġġu
🚁	elikotteru, vettura
🚟	ferrovija, ferrovija fuq sospensjoni, sospensjoni
🚠	funikular tal-muntanji, gondola, kejbil, muntanja
🚡	gondola, karozai, kejbil, linja tat-ramm fl-ajru, linja tat-tramm, mill-ajru
🛰️	satellita, spazju
🚀	rokit, spazju
🛸	UFO, flying saucer
🛎️	bellhop, lukanda, qanpiena, qanpiena ta’ bellhop
⌛️	klessidra, kronometru, ramel
⏳️	klessidra, klessidra bir-ramel nieżel, kronometru, ramel
⌚️	arloġġ
⏰	arloġġ, żveljarin
⏱️	arloġġ, stopwatch
⏲️	arloġġ, kronometru, kronometru tal-arloġġ
🕰️	arloġġ, arloġġ ta’ fuq l-ixkaffa
🕛️	00, 12, 12:00, arloġġ, nofsinhar
🕧	12, 12:30, 30, arloġġ, in-nofs siegħa
🕐️	00, 1, 1:00, arloġġ, is-siegħa
🕜	1, 1:30, 30, arloġġ, is-siegħa u nofs
🕑️	00, 2, 2:00, arloġġ, is-sagħtejn
🕝	2, 2:30, 30, arloġġ, is-sagħtejn u nofs
🕒️	00, 3, 3:00, arloġġ, it-tlieta
🕞	3, 30, 3:30, arloġġ, it-tlieta u nofs
🕓️	00, 4, 4:00, arloġġ, l-erbgħa
🕟	00, 4, 4:00, arloġġ, l-erbgħa u nofs
🕔️	00, 5, 5:00, arloġġ, il-ħamsa, ħames
🕠	00, 5, 5:00, arloġġ, il-ħamsa u nofs, ħames
🕕️	00, 6, 6:00, arloġġ, is-sitta
🕡	30, 6, 6:30, arloġġ, is-sitta u nofs
🕖️	00, 7, 7:00, arloġġ, is-sebgħa
🕢	30, 7, 7:30, arloġġ, is-sebgħa u nofs
🕗️	00, 8, 8:00, arloġġ, it-tmienja
🕣	00, 8, 8:00, arloġġ, it-tmienja u nofs
🕘️	00, 9, 9:00, arloġġ, id-disgħa
🕤	00, 9, 9:00, arloġġ, id-disgħa u nofs
🕙️	00, 10, 10:00, arloġġ, l-għaxra
🕥	10, 10:30, 30, arloġġ, l-għaxra u nofs
🕚️	00, 11, 11:00, clock, il-ħdax
🕦	11, 11:30, 30, arloġġ, il-ħdax u nofs
🌑	qamar, qamar ġdid, skur
🌒	felli, felli qamar qed jikber, qamar, qed jikber
🌓	kwart, l-ewwel kwart tal-qamar, qamar
🌔	akbar minn nofs, qamar, qamar akbar minn nofs li qed jikber, qed jikber
🌕️	qamar, qamar sħiħ, sħiħ
🌖	akbar minn nofs, qamar, qamar akbar minn nofs li qed jonqos, qed jonqos
🌗	kwart, l-aħħar kwart tal-qamar, qamar
🌘	felli, felli qamar li qed jonqos, qamar, qed jonqos
🌙	felli, felli qamar, qamar
🌚	qamar, wiċċ, wiċċ ta’ qamar ġdid
🌛	kwart, qamar, wiċċ, wiċċ tal-ewwel kwart tal-qamar
🌜️	kwart, qamar, wiċċ, wiċċ tal-aħħar kwart tal-qamar
🌡️	temp, termometru
☀️	raġġi, tleqq, xemx, xemxi
🌝	qamar, sħiħ, tleqq, wiċċ, wiċċ ta’ qamar sħiħ
🌞	tleqq, wiċċ, xemx b’wiċċ, xemxi
⭐️	stilla, stilla medja bajda
🌟	jiddi, stilla, stilla tiddi, tiddi, tlellex, tleqq
🌠	feġġa, stilla, stilla feġġa, taqa’
🌌	spazju, triq ta’ Sant’Anna
☁️	sħaba, temp
⛅️	sħaba, xemx, xemx wara sħaba
⛈️	ragħad, sħaba, sħaba b’sajjetti u x-xita, xita
🌤️	sħaba, xemx, xemx wara sħaba żgħira
🌥️	sħaba, xemx, xemx wara sħaba kbira
🌦️	sħaba, xemx, xemx wara sħaba tax-xita, xita
🌧️	sħaba, sħaba bix-xita, xita
🌨️	kiesaħ, silġ, sħaba, sħaba bis-silġ
🌩️	sajjetti, sħaba, sħaba bis-sajjetti
🌪️	buffuri, sħaba, tornado
🌫️	sħaba, ċpar
🌬️	jonfoħ, riħ, sħaba, wiċċ, wiċċ tar-riħ
🌀	stordut, tifun, twister, ċiklun
🌈	qawsalla, xita
🌂	umbrella, umbrella magħluqa, xita, ħwejjeġ
☂️	umbrella, xita, ħwejjeġ
☔️	qattra, umbrella, umbrella bi qtar tax-xita, xita, ħwejjeġ
⛱️	umbrella, umbrella fuq art, xemx, xita
⚡️	elettriku, l-elettriku, periklu, sajjetti, vultaġġ, vultaġġ għoli, żap
❄️	farka borra, kiesaħ, silġ
☃️	borrinu, kiesaħ, silġ
⛄️	borrinu, borrinu mingħajr borra, kiesaħ, silġ
☄️	kometa, spazju
🔥	fjamma, għodda, nar
💧	għaraq, kiesaħ, komiku, qattra
🌊	ilma, mewġa, mewġa ilma, oċean
🎃	halloween, jack, jack-o-lantern, lantern, ċelebrazzjoni
🎄	Milied, siġra, siġra tal-Milied, ċelebrazzjoni
🎆	logħob tan-nar, ċelebrazzjoni
🎇	logħob tan-nar, sparkler, tlellex, ċelebrazzjoni
✨	sparkle, stilla, tlellix
🎈	bużżieqa, ċelebrazzjoni
🎉	party, party popper, popper, tada, ċelebrazzjoni
🎊	ballun, ballun konfetti, konfetti, ċelebrazzjoni
🎋	siġra, siġra tat-tanabata, strixxun, ċelebrazzjoni, Ġappuniż
🎍	arżnu, bambù, dekorazzjoni tal-arżnu, ċelebrazzjoni, Ġappuniż
🎎	festival, pupa, pupi Ġappuniżi, ċelebrazzjoni, Ġappuniż
🎏	karpjun, streamer, streamer ta’ karpjun, ċelebrazzjoni
🎐	qanpiena, qniepen tar-riħ, riħ, ċelebrazzjoni
🎑	qamar, ċelebrazzjoni, ċerimonja, ċerimonja biex tara l-qamar
🎀	ċelebrazzjoni, żigarella
🎁	kaxxa, mgeżwra, rigal, rigal imgeżwer, ċelebrazzjoni
🎗️	tfakkira, ċelebrazzjoni, żigarella, żigarella ta’ tfakkira
🎟️	biljett, biljetti tad-dħul, dħul
🎫	biljett, dħul
🎖️	midalja, midalja militari, militari, ċelebrazzjoni
🏆️	premju, trofew
🏅	midalja, midalja sportiva
🥇	l-ewwel, midalja, midalja tal-1 post, tad-deheb
🥈	it-tieni, midalja, midalja tat-2 post, tal-fidda
🥉	bronż, it-tielet, midalja, midalja tat-3 post
⚽️	ballun, ballun tal-futbol, futbol, soccer
⚾️	ballun, baseball
🏀	ballun, basketball, hoop
🏐	ballun, logħba, volleyball
🏈	amerikan, ballun, futbol, futbol Amerikan
🏉	ballun, futbol, futbol tar-rugby, rugby
🎾	ballun, pala, tennis
🎳	ballun, bowling, logħba
🏏	ballun, logħba, logħba tal-cricket, pala
🏑	ballun, field, field hockey, hockey, logħob, stikka
🏒	disk, hockey, ice hockey, logħba, silġ, stikka
🏓	ballun, logħba, pala, ping pong, table tennis
🏸	badminton, birdie, logħba, pala, shuttlecock
🥊	ingwanta, ingwanta tal-boxing, tal-boxing
🥋	arti marzjali, judo, karate, taekwondo, uniformi, uniformi tal-arti marzjali
🥅	tal-gowl, xibka, xibka tal-gowl
⛳️	bandiera fit-toqba, golf, toqba
⛸️	silġ, skate, skating fuq is-silġ
🎣	qasba, qasba tas-sajd, ħut
🎽	l-atletika, qmis, qmis tal-ġiri, terħa, ġiri
🎿	silġ, skis
🛷	slitta
🥌	blata, logħba, ġebla tal-curling
🎯	-mira, bull, bullseye, għajn, logħba, tir, tir dirett, vleġġa
🔫	arma, għodda, pistola, revolvers, xkubetta
🎱	8, ballun, ballun ta’ pool 8, billiard, logħba, tmien
🔮	ballun, boċċa tal-kristal, fantasija, fortuna, għodda, kristall, ħrafa
🎮️	kontrollur, logħba, video game
🕹️	joystick, logħba, video game
🎰	logħba, slot, slot machine
🎲	dada, dadi, dadi tal-logħob, logħba
♠️	karta, logħba, taqsima tal-ispati
♥️	karta, logħba, taqsima tal-kwori
♦️	karta, logħba, taqsima tad-denari
♣️	karta, logħba, taqsima tal-fjuri
🃏	joker, karta, tal-logħob, wildcards
🀄️	logħba, mahjong, mahjong red dragon, red
🎴	fjuri, fjuri tal-karti tal-logħob, jilgħab, karta, logħba, Ġappuniż
🎭️	arti, arti, żfin u mużika, maskra, performattivi, teatru
🖼️	arti, frejm, mużew, pittura, stampa, stampa fi frejm
🎨	arti, mużew, pittura, tavlozza
👓️	għajn, nuċċali, nuċċalijiet, ħwejjeġ
🕶️	għajn, nuċċali, nuċċali tax-xemx, skur
👔	ingravata, ħwejjeġ
👕	qmis, t-shirt, tshirt, ħwejjeġ
👖	jeans, qalziet, qliezet, ħwejjeġ
🧣	għonq, xalpa
🧤	id, ingwanti
🧥	kowt, ġakketta
🧦	kalzetti qosra, stoking
👗	libsa, ħwejjeġ
👘	kimono, ħwejjeġ
👙	bikini, għawm, ħwejjeġ
👚	mara, ħwejjeġ, ħwejjeġ ta’ mara
👛	munita, portmoni, ħwejjaġ
👜	borża, handbag, portmoni, ħwejjeġ
👝	borża, kartiera, pouch, ħwejjeġ
🛍️	basktijiet tax-xiri, borża, lukanda, xiri
🎒	basket tal-iskola, borża, satchel, skola
👞	raġel, ħwejjeġ, żarbun, żarbun tal-irġiel
👟	atletika, papoċċ tal-ġiri, sneaker, ħwejjeġ, żarbun
👠	mara, takkuna, ħwejjeġ, żarbun, żarbun b’takkuna għolja
👡	mara, sandli, sandli ta’ mara, ħwejjeġ, żarbun
👢	buts, buts ta’ mara, mara, ħwejjeġ, żarbun
👑	kuruna, re, reġina, ħwejjeġ
👒	kappell, kappell ta’ mara, mara, ħwejjeġ
🎩	kappell, kpiepel top, quċċata, tophat, ħwejjeġ
🎓️	berettin, berettin tal-gradwazzjoni, gradwazzjoni, kappell, ċelebrazzjoni, ħwejjeġ
🧢	beritta tal-baseball, kappell
⛑️	elmu, għajnuna, jaqsmu, kappell, l-elmu tal-ħaddiem tas-salvataġġ, wiċċ
📿	misteru, reliġjon, ġiżirana, ħwejjeġ, żibeġ, żibeġ tat-talb
💄	kosmetiċi, lipstick, makeup
💍	djamanti, ċurkett
💎	djamanti, ġawhra, ħadra
🔇	kwieta, muted ta ’ l-ispiker, mutes, siekta, spiker
🔈️	artab, speaker volum baxx
🔉	medju, speaker volum medju
🔊	speaker volum għoli, ħsejjes għolja
📢	indirizz pubbliku, loudspeaker, ħsejjes għolja
📣	cheering, megafonu
📯	posta, postali, qrun, tromba postali
🔔	qanpiena
🔕	kwieta, ma, mhux, mute, pprojbiti, qanpiena, qanpiena bi slash, siekta
🎼	mużika, partitura, partitura mużikali
🎵	mużika, nota, nota mużikali
🎶	mużika, nota, noti, noti mużikali
🎙️	mik, mikrofonu, mikrofonu tal-istudjo, mużika, studjo
🎚️	livell, mużika, slajder, slajder tal-livell
🎛️	kontroll, pumi, pumi tal-kontroll, tal-mużika
🎤	karaoke, mik, mikrofonu
🎧️	earbud, headphone
📻️	radju, vidjo
🎷	mużika, sassafonu, sassofonu, strument
🎸	kitarra, mużika, strument
🎹	mużika, pjanu, strument, tastiera, tastiera mużikali
🎺	mużika, strument, trumbetta
🎻	mużika, strument, vjolin
🥁	drumsticks, mużika, tanbur
📱	mowbajl, telefown
📲	jirċievu, mowbajl, mowbajl bi vleġġa, telefon, telefown, vleġġa, ċempel
☎️	telefon, telefown
📞	riċevitur, riċevitur tat-telefon, telefon
📟️	pejġer
📠	fax, magna tal-fax
🔋	batterija
🔌	Ipplaggja, elettriku, l-elettriku, plagga elettrika
💻️	kompjuter, kompjuter laptop, pc, personali
🖥️	desktop, kompjuter, kompjuter desktop
🖨️	kompjuter, printer
⌨️	kompjuter, tastiera
🖱️	kompjuter, maws tal-kompjuter
🖲️	kompjuter, trackball
💽	diska, diska tal-kompjuter, kompjuter, minidisk, ottiċi
💾	diska, diskett, floppy, kompjuter
💿️	cd, diska, diska ottika, kompjuter, ottiċi
📀	blu-ray, diska, dvd, kompjuter, ottiċi
🎥	filmat, kamera, kamera tal-films, ċinema
🎞️	film, filmat, frejms, frejms tal-film, ċinema
📽️	film, filmat, projettur, projettur tal-filmati, vidjo, ċinema
🎬️	clapper, clapper board, filmat
📺️	televiżjoni, tv, vidjo
📷️	kamera, vidjo
📸	flash, kamera, kamera bi flash, vidjo
📹️	kamera, vidjo, vidjo kamera
📼	tejp, vhs, videocassette, vidjo
🔍	fittex, għodda, lenti tat-tkabbir tipponta xellug, tkabbir ottiku, ħġieġ
🔎	fittex, għodda, lenti tat-tkabbir tipponta Lemin, tkabbir ottiku, ħġieġ
🕯️	dawl, xemgħa
💡	bozza, dawl, elettriku, idea, komiku
🔦	dawl, elettriku, għodda, torċ
🏮	aħmar, bar, dawl, lanterna, lanterna tal-karti ħamra
📔	imżejna, kopertura, ktieb, notebook, notebook b’kopertura dekorattiva
📕	ktieb, ktieb magħluq, magħluq
📖	ktieb, ktieb miftuħ, miftuħ
📗	aħdar, ktieb, ktieb aħdar
📘	blu, ktieb, ktieb blu
📙	ktieb, ktieb oranġjo, oranġjo
📚️	kotba, ktieb
📓	notebook
📒	leġer, notebook
📃	dokument, nokkla, paġna, paġna b’nokkla
📜	karta, skrollja
📄	dokument, paġna, paġna wiċċha ’l fuq
📰	gazzetta, l-aħbarijiet, tal-karta
🗞	aħbarijiet, gazzetti, gazzetti rromblati, karta, rromblati
📑	bookmarks, marka, markatur, tabs, tabs tal-bookmarks
🔖	bookmark, marka
🏷️	tikketta
💰️	borża, borża tal-flus, dollaru, flus
💴	bank, flus, karta, karta tal-flus, karta tal-flus yen, munita, nota, yen
💵	bank, dollaru, flus, karta, karta tal-flus, karta tal-flus dollaru, munita, nota
💶	bank, euro, flus, karta, karta tal-flus, karta tal-flus ewro, munita, nota
💷	bank, flus, karta, karta tal-flus, karta tal-flus lira sterlina, lira, munita, nota
💸	bank, dollaru, flus, flus bil-ġwienaħ, fly, karta, karta tal-flus, nota, ġwienaħ
💳️	bank, flus, karta, karta tal-kreditu, kreditu
💹	bank, flus, graff, munita, suq, tendenza, tkabbir, tlugħ, yen, ċart, ċart tiżdied bil-yen, ’l fuq
✉️	envelop, indirizz elettroniku, ittra
📧	indirizz elettroniku, ittra, posta, posta elettronika
📨	deħlin, envelop, envelop dieħel, indirizz elettroniku, ittra, jirċievu, posta, posta elettronika
📩	barra, envelop, envelop bi vleġġa, indirizz elettroniku, isfel, ittra, mibgħuta, posta, posta elettronika, vleġġa, ’
📤️	ittra, jintbagħtu, kaxxa, messaġġi ħerġin, posta, trej, trej tal-posta ħierġa
📥️	ittra, kaxxa, messaġġi ħerġin, posta, rċivuta, trej, trej tal-posta rċivuta
📦️	kaxxa, pakkett
📫️	kaxxa tal-ittri, kaxxa tal-ittri magħluqa bil-bandiera mtellgħa, kaxxa tal-posta, magħluqa, posta
📪️	kaxxa tal-ittri, kaxxa tal-ittri magħluqa bil-bandiera mniżżla, kaxxa tal-posta, magħluqa, mniżżla
📬️	Iftaħ, aħbarijiet, kaxxa tal-ittri miftuħa bil-bandiera mtellgħa, posta, postbox
📭️	kaxxa tal-ittri, kaxxa tal-ittri miftuħa bil-bandiera mniżżla, kaxxa tal-posta, miftuħa, mniżżla, posta
📮	kaxxa tal-ittri, posta
🗳️	kaxxa, kaxxa tal-votazzjoni b’votazzjoni, votazzjoni
✏️	lapes
✒️	pinna, ponta, ponta sewda
🖋️	fountain, fountain pen, pen
🖊️	ballpoint, pinna
🖌️	pinzell, pittura
🖍️	crayon
📝	lapes, memo
💼	briefcase
📁	fajl, fowlder, fowlder tal-fajls
📂	fajl, fowlder, fowlder tal-fajls miftuħ, miftuħ
🗂️	dividers, indiċi, kard, kard dividers tal-indiċi tal-biljett
📅	data, kalendarju
📆	kalendarju, kalendarju bil-karti jitqaċċtu
🗒️	nota, notepad spirali, pad, spirali
🗓️	kalendarju, kalendarju spirali, pad, spirali
📇	indiċi, indiċi tal-kards, kard, rolodex
📈	graff, tendenza, tkabbir, ċart, ċart tiżdied, ’il fuq
📉	graff, tendenza, ċart, ċart tonqos, ’l isfel
📊	bar, barċart, graff, ċart
📋️	klibbord
📌	pin, pushpin
📍	pin, pushpin, pushpin tond
📎	paperclip
🖇️	link, paperclip, paperclips illinkjati
📏	riga, riga dritta, xifer dritt
📐	riga, riga trijangulari, set, trijangolu
✂️	għodda, imqass, qtugħ
🗃️	fajl, kard, kaxxa, kaxxa tal-biljetti tal-fajl
🗄️	fajl, iffajljar, kabinet, kabinet tal-fajls
🗑️	landa tal-iskart
🔒️	imsakkar, magħluqa
🔓️	iftaħ, mhux imsakkar, sakkar
🔏	imsakkar, imsakkar b’pinna, linka, pinna, ponta, privatezza
🔐	imsakkar, magħluqa, msakkar b’ċavetta, sigur, ċavetta
🔑	password, sakkar, ċavetta
🗝️	antik, sakkar, ċavetta, ċavetta qadima, ħjiel
🔨	għodda, martell
⛏️	agħżel, għodda, mini
⚒️	fies, għodda, martell, martell u fies
🛠️	għodda, martell, martell u spaner, spaner
🗡️	arma, sikkina, stallet
⚔️	arma, inkroċjati, xwabel, xwabel inkroċjati
💣️	bomba, komiku
🏹	Sagittarius, arma, arċier, għodda, qaws, qaws u vleġġa, sparar bil-qaws, vleġġa, zodjaku
🛡️	arma, tarka
🔧	martell, spaner, spanner
🔩	għodda, skorfina, vit, vit u skorfina
⚙️	apparat, għodda
🗜️	għodda, ikkompressa, klamp, morsa
⚖️	Libra, bilanċ, għodda, miżien, piż, zodjaku, ġustizzja
🔗	katina
⛓️	katina, ktajjen
⚗️	għodda, kimika, lampik
🔬	għodda, mikroskopju, xjenza
🔭	għodda, teleskopju, xjenza
📡	antenna, antenna tas-satellita, dixx, satellita
💉	għodda, labra, marid, mediċina, siringa, tabib, vaċċin
💊	marid, mediċina, pillola, tabib
🚪	bieb
🛏️	lukanda, rqad, sodda
🛋️	fanal, lukanda, sufan, sufan u lampa
🚽	toilet
🚿	doxxa, ilma
🛁	banju
🛒	basket, basket tax-xiri, troli, xiri
🚬	sigarett, tipjip
⚰️	mewt, tebut
⚱️	funerali, irmied, mewt, urna, urna tal-funerali
🗿	moai, moyai, statwa, wiċċ
🏧	atm, awtomatiku, bank, kaxxiera, tabella tal-ATM
🚮	barmil taż-żibel, tabella ta’ barmil taż-żibel, żibel
🚰	ilma, ilma tax-xorb, tax-xorb, xorb
♿️	aċċess, simbolu ta’ siġġu tar-roti
🚹️	kamra tal-irġiel, latrina, raġel, toilet, wc
🚺️	kamra tan-nisa, latrina, mara, toilet, wc
🚻	WC, lavatory, toilet, toilets
🚼️	simbolu ta’ trabi, tarbija, tbiddel
🚾	ilma, kmajra, latrina, toilet, wc
🛂	kontroll, kontroll tal-passaport, passaport
🛃	dwana
🛄	bagalji, uffiċċju, uffiċċju tal-bagalji
🛅	bagalji, bagalji mitlufa, loker
⚠️	twissija
🚸	pedonali, qsim, tfal, tfal jaqsmu, traffiku
⛔️	dħul, ebda dħul, ma, mhux, pprojbit, pprojbiti, traffiku
🚫	dħul, ma, mhux, pprojbit, projbit
🚳	ebda rota, ma, mhux, pprojbit, projbit, rota
🚭️	ma, mhux, pprojbit, pprojbiti, tipjip, tipjip mhux permess
🚯	ebda rimi, ma, mhux, pprojbit, pprojbiti, skart
🚱	ilma, ilma mhux tajjeb għax-xorb, mhux tajjeb għax-xorb
🚷	ebda nies pedonali, ma, mhux, pedonali, pprojbit, pprojbiti
📵	ebda mowbajl, ma, mhux, mowbajl, pprojbiti, telefown
🔞	18, ma, mhux, pprojbiti, restrizzjoni tal-età, taħt l-età, tmintax, ħadd taħt it-tmintax
☢️	radjoattiv, sinjal
☣️	perikolu bijoloġiku, sinjal
⬆️	direzzjoni, kardinal, tramuntana, vleġġa, vleġġa ’l fuq
↗️	direzzjoni, grigal, interkardinal, vleġġa, vleġġa ’l fuq leminija
➡️	direzzjoni, il-lvant, kardinal, vleġġa, vleġġa leminija
↘️	direzzjoni, interkardinal, vleġġa, vleġġa ’l isfel leminija, xlokk
⬇️	direzzjoni, kardinal, nofsinhar, vleġġa, vleġġa ’l isfel, ’l isfel
↙️	direzzjoni, interkardinal, lbiċ, vleġġa, vleġġa xellugija ’l isfel
⬅️	direzzjoni, il-punent, kardinal, vleġġa, vleġġa xellugija
↖️	direzzjoni, interkardinal, majjistral, vleġġa, vleġġa xellugija ’l fuq
↕️	vleġġa, vleġġa ’l isfel u ’l isfel
↔️	vleġġa, vleġġa ’l isfel xellugija
↩️	vleġġa, vleġġa leminija mgħawġa lejn ix-xellug
↪️	vleġġa, vleġġa tax-xellug mgħawġa lejn il-lemin
⤴️	vleġġa, vleġġa leminija mgħawġa ’l fuq
⤵️	vleġġa, vleġġa leminija mgħawġa ’l isfel, ’l isfel
🔃	favur l-arloġġ, terġa’ ttella’, vleġeġ vertikali favur l-arloġġ, vleġġa
🔄	buttuna vleġeġ kontra l-arloġġ, kontra l-arloġġ, vleġġa, withershins
🔙	lura, vleġġa, vleġġa BACK
🔚	tmiem, vleġġa, vleġġa END
🔛	fuq, marka, vleġġa, vleġġa ON!
🔜	mill-aktar fis, vleġġa, vleġġa SOON
🔝	fuq, vleġġa, vleġġa TOP, ’il fuq
🛐	post ta’ qima, qima, reliġjon
⚛️	ateu, atomu, simbolu tal-atomu
🕉️	Hindu, om, reliġjon
✡️	David, Lhudi, l-istilla ta’ David, reliġjon, stilla
☸️	Buddhist, dharma, ir-rota ta’ dharma, reliġjon, rota
☯️	reliġjon, tao, taoist, yang, yin, yin yang
✝️	Kristjan, reliġjon, salib, salib latin
☦️	Kristjan, reliġjon, salib, salib ortodoss
☪️	Islam, Musulmana, reliġjon, stilla u nofs qamar
☮️	is-simbolu tal-paċi, paċi
🕎	gandelabru, gandlier, menora, reliġjon
🔯	fortuna, stilla, stilla bit-tikek b’sitt ponot
♈️	Aries, muntun, żodjaku
♉️	Taurus, barri, bhima, żodjaku
♊️	Gemini, it-tewmin, żodjaku
♋️	Cancer, granċ, żodjaku
♌️	Leo, iljun, żodjaku
♍️	Virgo, żodjaku
♎️	Libra, bilanċ, miżien, ġustizzja, żodjaku
♏️	Scorpius, scorpio, skorpjun, żodjaku
♐️	Sagittarius, arċier, żodjaku
♑️	Capricorn, mogħża, żodjaku
♒️	Aquarius, ilma, portatur, żodjaku
♓️	Pisces, ħut, żodjaku
⛎	Ophiuchus, portatur, serp, serpent, żodjaku
🔀	buttuna shuffle tracks, inkroċjata, vleġġa
🔁	buttuna irrepeti, favur l-arloġġ, irrepeti, vleġġa
🔂	buttuna irrepeti darba, darba, favur l-arloġġ, vleġġa
▶	aqra, dritt, il-buttuna aqra, trijangolu, vleġġa
⏩	buttuna fast-forward, doppju, veloċi, vleġġa, ’il quddiem
⏭	buttuna trekk li jmiss, trekk li jmiss, trijangolu, vleġġa, xena li jmiss
⏯	aqra, buttuna aqra jew issospendi, dritt, issospendi, trijangolu, vleġġa
◀	bil-maqlub, buttuna reverse, tax-xellug, trijangolu, vleġġa
⏪	buttuna fast reverse, doppja, irriwajndja, vleġġa
⏮	buttuna l-aħħar trekk, it-trekk preċedenti, trijangolu, vleġġa, xena preċedenti
🔼	buttuna, buttuna up, vleġġa, ħamra
⏫	buttuna fast up, doppja, vleġġa
🔽	buttuna, buttuna down, isfel, vleġġa, ħamra
⏬	buttuna fast down, doppja, isfel, vleġġa
⏸️	bar, buttuna issospendi, doppju, issospendi, vertikali
⏹️	buttuna waqqaf, kwadru, waqqaf
⏺️	buttuna tar-rekord, rekord, ċirku
⏏️	il-buttuna oħroġ, oħroġ
🎦	film, filmat, kamera, ċinema
🔅	baxx, buttuna dim, dim, qawwa tad-dawl
🔆	bright, buttuna bright, qawwa tad-dawl
📶	antenna, mowbajl, sinjal, telefown, virga, virgi tal-antenna
📳	mod, mod ta’ vibrazzjoni, mowbajl, telefown, vibrazzjoni
📴	mitfi, mowbajl, mowbajl mitfi, telefown
♀️	mara, sinjal femminili
